,product_id,material
1122,EC-630-X020X-A-3-XC01X,Silicon
1123,EC-630-X025X-A-7-XC01X,Silicon
1124,EC-630-X032X-A-1-XC01X,Silicon
1125,EC-630-X040X-A-2-XC01X,Silicon
1126,EC-630-X040X-A-3-XC01X,Silicon
1127,EC-240-X040X-A-4-XC01X,Silicon
1128,EC-630-X020X-A-5-XC01X,Silicon
1129,EC-630-X065X-A-2-XC01X,Silicon
1130,EC-630-X040X-F-6-XE01X,Aluminium
1131,EC-782-X020X-H-3-XD01X,Lead
1132,EC-240-X040X-A-8-XC01X,Silicon
1133,EC-240-X065X-A-6-XC01X,Silicon
1134,EC-240-X065X-A-3-XC01X,Silicon
1135,EC-630-X020X-A-8-XC01X,Silicon
1136,EC-630-X025X-A-4-XC01X,Silicon
1137,EC-630-X032X-A-4-XC01X,Silicon
1138,EC-630-X040X-F-3-XE01X,Aluminium
1139,EC-240-X020X-A-4-XC01X,Silicon
1140,EC-240-X065X-A-5-XC01X,Silicon
1141,EC-630-X050X-A-2-XC01X,Silicon
1142,EC-630-X065X-A-5-XC01X,Silicon
1143,EC-240-X025X-A-7-XC01X,Silicon
1144,EC-240-X032X-A-1-XC01X,Silicon
1145,EC-240-X040X-A-6-XC01X,Silicon
1146,EC-240-X065X-A-7-XC01X,Silicon
1147,EC-630-X150X-A-9-XC01X,Silicon
1148,EC-610-X100X-F-1-XG01X,Aluminium
1149,EC-630-X040X-A-5-XC01X,Silicon
1150,EC-630-X065X-F-0-XE01X,Aluminium
1151,EC-630-X050X-A-8-XC01X,Silicon
1152,EC-630-X065X-C-1-XE03X,Gold
1153,EC-240-X100X-A-8-XC01X,Silicon
1154,EC-630-X065X-A-4-XC03X,Silicon
1155,EC-630-X065X-A-6-XC01X,Silicon
1156,EC-630-X050X-A-7-XC01X,Silicon
1157,EC-630-X020X-A-1-XC01X,Silicon
1158,EC-630-X040X-A-4-XC01X,Silicon
1159,EC-700-X200X-L-1-XC00X,Tantalum
1160,EC-401-X040X-D-1-XC55X,D
1161,EC-401-X050X-D-1-XC55X,D
1162,EC-700-X050X-L-1-XC00X,Tantalum
1163,EC-287-X032X-F-1-XE31X,Aluminium
1164,EC-700-X065X-L-1-XC00X,Tantalum
1165,EC-401-X032X-D-1-XC55X,D
1166,EC-700-X100X-L-1-XC00X,Tantalum
1167,EC-700-X300X-L-1-XC00X,Tantalum
1168,EC-216-X100X-C-1-XC01X,Gold
1169,EC-700-X125X-L-1-XC00X,Tantalum
1170,EC-700-X150X-L-1-XC00X,Tantalum
1171,EC-401-X050X-B-1-XC55X,Nickel
1172,EC-700-X080X-L-1-XC00X,Tantalum
1173,EC-701-X020X-L-1-XC00X,Tantalum
1174,EC-701-X025X-L-1-XC00X,Tantalum
1175,EC-701-X032X-L-1-XC00X,Tantalum
1176,EC-701-X040X-L-1-XC00X,Tantalum
1177,EC-701-X050X-L-1-XC00X,Tantalum
1178,EC-401-X040X-B-1-XC55X,Nickel
1179,EC-821-X150X-A-1-XC63X,Silicon
1180,EC-700-X040X-L-1-XC00X,Tantalum
1181,EC-700-X050X-L-3-XC00X,Tantalum
1182,EC-821-X200X-F-1-XE43X,Aluminium
1183,EC-700-X065X-L-3-XC00X,Tantalum
1184,EC-700-X080X-L-3-XC00X,Tantalum
1185,EC-700-X100X-L-3-XC00X,Tantalum
1186,EC-700-X125X-L-3-XC00X,Tantalum
1187,EC-700-X150X-L-3-XC00X,Tantalum
1188,EC-700-X200X-L-3-XC00X,Tantalum
1189,EC-700-X300X-L-3-XC00X,Tantalum
1190,EC-821-X200X-A-0-XC43X,Silicon
1191,EC-821-X125X-A-0-XC43X,Silicon
1192,EC-287-X040X-F-2-XE31X,Aluminium
1193,EC-287-X025X-C-1-XD31X,Gold
1194,EC-630-X040X-F-3-XE02X,Aluminium
1195,EC-217-X015X-F-1-XE01X,Aluminium
1196,EC-234-X020X-F-1-XE01X,Aluminium
1197,EC-217-X050X-F-1-XE01X,Aluminium
1198,EC-217-X020X-F-1-XE01X,Aluminium
1199,EC-234-X032X-F-2-XE01X,Aluminium
1200,EC-234-X065X-F-2-XE01X,Aluminium
1201,EC-217-X025X-F-1-XE01X,Aluminium
1202,EC-234-X040X-F-1-XE01X,Aluminium
1203,EC-234-X100X-F-2-XE01X,Aluminium
1204,EC-234-X025X-F-2-XE01X,Aluminium
1205,EC-215-X025X-F-1-XE01X,Aluminium
1206,EC-630-X040X-F-2-XE02X,Aluminium
1207,EC-234-X050X-F-2-XE01X,Aluminium
1208,EC-287-X200X-C-1-XD31X,Gold
1209,EC-217-X040X-F-1-XE01X,Aluminium
1210,EC-217-X065X-F-1-XE01X,Aluminium
1211,EC-630-X020X-F-1-XE01X,Aluminium
1212,EC-234-X015X-F-4-XE01X,Aluminium
1213,EC-215-X300X-A-1-XC91X,Silicon
1214,EC-630-X025X-F-5-XE01X,Aluminium
1215,EC-237-X015X-F-1-XE01X,Aluminium
1216,EC-237-X050X-F-1-XE01X,Aluminium
1217,EC-821-X400X-A-1-XC44X,Silicon
1218,EC-215-X125X-F-1-XE01X,Aluminium
1219,EC-217-X032X-F-1-XE01X,Aluminium
1220,EC-217-X065X-F-1-XE11X,Aluminium
1221,EC-217-X080X-F-1-XE11X,Aluminium
1222,EC-217-X020X-F-6-XE01X,Aluminium
1223,EC-821-X300X-A-1-XC44X,Silicon
1224,EC-234-X150X-F-0-XE04X,Aluminium
1225,EC-215-X020X-F-6-XE00X,Aluminium
1226,EC-215-X015X-F-6-XE00X,Aluminium
1227,EC-234-X040X-F-6-XE01X,Aluminium
1228,EC-217-X025X-F-6-XE01X,Aluminium
1229,EC-215-X032X-F-6-XE00X,Aluminium
1230,EC-234-X050X-F-6-XE01X,Aluminium
1231,EC-234-X100X-F-0-XE01X,Aluminium
1232,EC-234-X020X-F-6-XE01X,Aluminium
1233,EC-234-X080X-F-0-XE01X,Aluminium
1234,EC-234-X032X-F-6-XE01X,Aluminium
1235,EC-234-X065X-F-0-XE01X,Aluminium
1236,EC-234-X015X-F-6-XE01X,Aluminium
1237,EC-217-X015X-F-6-XE01X,Aluminium
1238,EC-234-X025X-F-6-XE01X,Aluminium
1239,EC-217-X150X-F-6-XE04X,Aluminium
1240,EC-630-X040X-F-5-XE02X,Aluminium
1241,EC-287-X150X-F-2-XE31X,Aluminium
1242,EC-234-X040X-F-0-XE01X,Aluminium
1243,EC-217-X040X-F-6-XE01X,Aluminium
1244,EC-287-X100X-F-2-XE31X,Aluminium
1245,EC-287-X080X-F-2-XE31X,Aluminium
1246,EC-217-X050X-F-6-XE01X,Aluminium
1247,EC-234-X150X-F-6-XE04X,Aluminium
1248,EC-240-X025X-F-2-XE01X,Aluminium
1249,EC-630-X020X-F-4-XE01X,Aluminium
1250,EC-630-X040X-F-2-XE01X,Aluminium
1251,EC-630-X080X-F-3-XE01X,Aluminium
1252,EC-240-X015X-A-7-XC01X,Silicon
1253,EC-630-X080X-A-3-XC01X,Silicon
1254,EC-630-X080X-A-6-XC01X,Silicon
1255,EC-630-X100X-A-1-XC01X,Silicon
1256,EC-781-X015X-H-4-XC01X,Lead
1257,EC-781-X025X-H-6-XC01X,Lead
1258,EC-240-X040X-A-9-XC01X,Silicon
1259,EC-630-X032X-A-2-XC01X,Silicon
1260,EC-630-X065X-A-7-XC01X,Silicon
1261,EC-630-X080X-A-9-XC01X,Silicon
1262,EC-240-X050X-F-7-XE01X,Aluminium
1263,EC-630-X020X-F-6-XE01X,Aluminium
1264,EC-630-X025X-F-4-XE01X,Aluminium
1265,EC-630-X032X-F-1-XE01X,Aluminium
1266,EC-775-X025X-B-2-XC01X,Nickel
1267,EC-630-X040X-A-1-XC01X,Silicon
1268,EC-240-X100X-F-9-XE01X,Aluminium
1269,EC-240-X020X-A-6-XC01X,Silicon
1270,EC-630-X065X-A-1-XC01X,Silicon
1271,EC-630-X065X-F-2-XE01X,Aluminium
1272,EC-781-X020X-H-1-XC01X,Lead
1273,EC-630-X020X-A-4-XC01X,Silicon
1274,EC-630-X065X-F-5-XE01X,Aluminium
1275,EC-781-X010X-H-4-XC01X,Lead
1276,EC-781-X015X-H-3-XC01X,Lead
1277,EC-781-X025X-H-5-XC01X,Lead
1278,EC-775-X032X-B-1-XC01X,Nickel
1279,EC-240-X025X-F-9-XE01X,Aluminium
1280,EC-240-X032X-F-7-XE01X,Aluminium
1281,EC-630-X080X-A-1-XC01X,Silicon
1282,EC-630-X080X-A-5-XC01X,Silicon
1283,EC-630-X020X-A-6-XC01X,Silicon
1284,EC-781-X025X-H-1-XC01X,Lead
1285,EC-240-X065X-A-2-XC01X,Silicon
1286,EC-240-X040X-F-3-XE01X,Aluminium
1287,EC-240-X050X-F-3-XE01X,Aluminium
1288,EC-630-X050X-A-9-XC01X,Silicon
1289,EC-240-X020X-F-5-XE01X,Aluminium
1290,EC-630-X100X-A-2-XC01X,Silicon
1291,EC-781-X025X-H-4-XC01X,Lead
1292,EC-781-X025X-H-7-XC01X,Lead
1293,EC-630-X050X-F-3-XE01X,Aluminium
1294,EC-781-X020X-H-4-XC01X,Lead
1295,EC-781-X025X-H-2-XC01X,Lead
1296,EC-630-X020X-A-7-XC01X,Silicon
1297,EC-630-X050X-F-6-XE01X,Aluminium
1298,EC-630-X025X-F-1-XE01X,Aluminium
1299,EC-240-X080X-F-2-XE01X,Aluminium
1300,EC-630-X065X-F-7-XE01X,Aluminium
1301,EC-630-X032X-F-2-XE01X,Aluminium
1302,EC-240-X032X-F-5-XE01X,Aluminium
1303,EC-630-X100X-A-4-XC01X,Silicon
1304,EC-630-X025X-F-3-XE01X,Aluminium
1305,EC-240-X025X-F-4-XE01X,Aluminium
1306,EC-240-X040X-F-2-XE01X,Aluminium
1307,EC-240-X050X-F-8-XE01X,Aluminium
1308,EC-240-X065X-F-8-XE01X,Aluminium
1309,EC-781-X020X-H-2-XC01X,Lead
1310,EC-781-X020X-H-3-XC01X,Lead
1311,EC-781-X025X-H-8-XC01X,Lead
1312,EC-240-X050X-F-4-XE01X,Aluminium
1313,EC-240-X020X-A-3-XC01X,Silicon
1314,EC-630-X080X-A-2-XC01X,Silicon
1315,EC-240-X080X-A-9-XC01X,Silicon
1316,EC-630-X020X-A-0-XC01X,Silicon
1317,EC-630-X050X-F-4-XE01X,Aluminium
1318,EC-240-X050X-F-0-XE01X,Aluminium
1319,EC-240-X040X-F-1-XE01X,Aluminium
1320,EC-630-X025X-A-2-XC01X,Silicon
1321,EC-240-X015X-A-3-XC01X,Silicon
1322,EC-630-X050X-F-2-XE01X,Aluminium
1323,EC-775-X020X-B-8-XC01X,Nickel
1324,EC-775-X025X-B-1-XC01X,Nickel
1325,EC-630-X050X-F-8-XE01X,Aluminium
1326,EC-630-X025X-F-0-XE01X,Aluminium
1327,EC-630-X100X-F-2-XE01X,Aluminium
1328,EC-240-X032X-A-8-XC01X,Silicon
1329,EC-630-X050X-A-1-XC01X,Silicon
1330,EC-630-X100X-F-4-XE01X,Aluminium
1331,EC-630-X050X-C-6-XE01X,Gold
1332,EC-775-X025X-B-5-XC01X,Nickel
1333,EC-630-X100X-A-6-XC01X,Silicon
1334,EC-630-X025X-F-9-XE01X,Aluminium
1335,EC-630-X065X-A-3-XC01X,Silicon
1336,EC-630-X020X-F-5-XE01X,Aluminium
1337,EC-630-X065X-F-9-XE01X,Aluminium
1338,EC-240-X150X-A-1-XC01X,Silicon
1339,EC-630-X020X-F-2-XE01X,Aluminium
1340,EC-630-X032X-F-9-XE01X,Aluminium
1341,EC-630-X032X-F-5-XE01X,Aluminium
1342,EC-775-X020X-B-4-XC01X,Nickel
1343,EC-240-X015X-A-6-XC01X,Silicon
1344,EC-630-X080X-A-0-XC01X,Silicon
1345,EC-630-X032X-F-8-XE01X,Aluminium
1346,EC-240-X020X-F-3-XE01X,Aluminium
1347,EC-630-X080X-F-1-XE01X,Aluminium
1348,EC-630-X040X-F-1-XE01X,Aluminium
1349,EC-630-X080X-F-4-XE01X,Aluminium
1350,EC-775-X025X-B-6-XC01X,Nickel
1351,EC-630-X100X-A-3-XC01X,Silicon
1352,EC-630-X125X-F-8-XE01X,Aluminium
1353,EC-630-X065X-F-1-XE01X,Aluminium
1354,EC-775-X032X-B-0-XC01X,Nickel
1355,EC-630-X050X-F-7-XE01X,Aluminium
1356,EC-630-X050X-C-5-XE01X,Gold
1357,EC-630-X065X-F-4-XE01X,Aluminium
1358,EC-630-X032X-C-1-XE01X,Gold
1359,EC-240-X015X-A-4-XC01X,Silicon
1360,EC-630-X040X-C-6-XE01X,Gold
1361,EC-630-X050X-C-2-XE01X,Gold
1362,EC-240-X020X-A-5-XC01X,Silicon
1363,EC-630-X025X-C-1-XE01X,Gold
1364,EC-630-X025X-F-2-XE01X,Aluminium
1365,EC-630-X032X-A-0-XC01X,Silicon
1366,EC-240-X125X-A-3-XC01X,Silicon
1367,EC-775-X020X-B-5-XC01X,Nickel
1368,EC-630-X032X-F-2-XF03X,Aluminium
1369,EC-240-X015X-A-2-XC01X,Silicon
1370,EC-630-X025X-C-7-XE01X,Gold
1371,EC-630-X040X-C-2-XE01X,Gold
1372,EC-630-X050X-C-1-XE01X,Gold
1373,EC-240-X065X-A-1-XC01X,Silicon
1374,EC-630-X100X-A-5-XC01X,Silicon
1375,EC-302-X250X-A-1-XC01X,Silicon
1376,EC-302-X065X-A-1-XC11X,Silicon
1377,EC-302-X100X-A-1-XC11X,Silicon
1378,EC-302-X080X-A-1-XC16X,Silicon
1379,EC-302-X200X-A-1-XB01X,Silicon
1380,EC-302-X050X-A-1-XC11X,Silicon
1381,EC-215-X025X-A-2-XC71X,Silicon
1382,EC-215-X050X-A-2-XC71X,Silicon
1383,EC-302-X150X-A-1-XC11X,Silicon
1384,EC-302-X200X-A-1-XB21X,Silicon
1385,EC-302-X050X-A-2-XC11X,Silicon
1386,EC-821-X400X-A-1-XB43X,Silicon
1387,EC-302-X040X-A-1-XC11X,Silicon
1388,EC-302-X040X-A-2-XC11X,Silicon
1389,EC-302-X200X-A-1-XC21X,Silicon
1390,EC-302-X250X-A-2-XB26X,Silicon
1391,EC-302-X250X-A-1-XB01X,Silicon
1392,EC-302-X250X-A-1-XB21X,Silicon
1393,EC-302-X200X-A-1-XC26X,Silicon
1394,EC-302-X250X-A-1-XC21X,Silicon
1395,EC-302-X300X-A-1-XC21X,Silicon
1396,EC-302-X100X-A-1-XC21X,Silicon
1397,EC-215-X040X-A-1-XA01X,Silicon
1398,EC-234-X025X-A-1-XC71X,Silicon
1399,EC-821-X350X-A-1-XC43X,Silicon
1400,EC-302-X100X-A-2-XC06X,Silicon
1401,EC-215-X200X-A-1-XB91X,Silicon
1402,EC-215-X250X-A-1-XB91X,Silicon
1403,EC-215-X015X-A-1-XC91X,Silicon
1404,EC-215-X125X-A-1-XC91X,Silicon
1405,EC-215-X150X-A-1-XC91X,Silicon
1406,EC-215-X200X-A-1-XC91X,Silicon
1407,EC-215-X250X-A-1-XC91X,Silicon
1408,EC-215-X020X-A-1-XC91X,Silicon
1409,EC-215-X025X-A-1-XC91X,Silicon
1410,EC-215-X032X-A-1-XC91X,Silicon
1411,EC-215-X040X-A-1-XC91X,Silicon
1412,EC-215-X050X-A-1-XC91X,Silicon
1413,EC-215-X065X-A-1-XC91X,Silicon
1414,EC-215-X080X-A-1-XC91X,Silicon
1415,EC-234-X250X-C-1-XC04X,Gold
1416,EC-240-X050X-A-2-XC11X,Silicon
1417,EC-610-X040X-F-2-XF01X,Aluminium
1418,EC-610-X050X-F-1-XF01X,Aluminium
1419,EC-217-X025X-G-2-XG00X,Copper
1420,EC-215-X050X-F-2-XG00X,Aluminium
1421,EC-215-X065X-F-0-XG00X,Aluminium
1422,EC-287-X050X-F-0-XG31X,Aluminium
1423,EC-219-X050X-Q-2-XY00X,Palladium
1424,EC-219-X025X-Q-0-XY00X,Palladium
1425,EC-215-X025X-G-1-XG00X,Copper
1426,EC-217-X032X-F-6-XE01X,Aluminium
1427,EC-215-X025X-G-6-XG00X,Copper
1428,EC-630-X100X-F-0-XE01X,Aluminium
1429,EC-630-X080X-F-7-XE01X,Aluminium
1430,EC-630-X050X-F-9-XE01X,Aluminium
1431,EC-630-X040X-F-5-XE51X,Aluminium
1432,EC-219-X015X-G-3-XY00X,Copper
1433,EC-217-X025X-G-0-XE00X,Copper
1434,EC-217-X015X-F-6-XE00X,Aluminium
1435,EC-217-X020X-F-6-XE00X,Aluminium
1436,EC-217-X025X-F-6-XE00X,Aluminium
1437,EC-821-X065X-A-2-XC44X,Silicon
1438,EC-821-X100X-A-8-XC44X,Silicon
1439,EC-821-X125X-A-8-XC44X,Silicon
1440,EC-821-X150X-A-2-XC44X,Silicon
1441,EC-821-X200X-A-2-XC44X,Silicon
1442,EC-821-X250X-A-2-XC44X,Silicon
1443,EC-821-X015X-A-2-XC44X,Silicon
1444,EC-821-X025X-A-1-XC44X,Silicon
1445,EC-821-X015X-D-1-XD44X,D
1446,EC-821-X040X-D-1-XD44X,D
1447,EC-821-X050X-D-1-XD44X,D
1448,EC-821-X100X-D-1-XD44X,D
1449,EC-821-X050X-A-2-XC44X,Silicon
1450,EC-821-X080X-A-9-XC44X,Silicon
1451,EC-821-X125X-A-1-XC44X,Silicon
1452,EC-821-X040X-A-2-XC44X,Silicon
1453,EC-821-X125X-D-1-XD44X,D
1454,EC-821-X065X-D-1-XD44X,D
1455,EC-821-X032X-D-1-XD44X,D
1456,EC-821-X080X-D-1-XD44X,D
1457,EC-821-X032X-A-2-XC44X,Silicon
1458,EC-821-X050X-C-1-XD44X,Gold
1459,EC-821-X100X-C-1-XD44X,Gold
1460,EC-821-X040X-C-1-XD44X,Gold
1461,EC-821-X025X-C-1-XD44X,Gold
1462,EC-821-X065X-C-1-XD44X,Gold
1463,EC-821-X015X-C-1-XD44X,Gold
1464,EC-821-X080X-C-1-XD44X,Gold
1465,EC-821-X125X-C-1-XD44X,Gold
1466,EC-821-X250X-A-3-XC44X,Silicon
1467,EC-821-X150X-C-1-XD44X,Gold
1468,EC-821-X032X-C-1-XD44X,Gold
1469,EC-821-X125X-A-1-XA43X,Silicon
1470,EC-821-X300X-A-2-XC51X,Silicon
1471,EC-821-X025X-A-1-XA53X,Silicon
1472,EC-821-X200X-A-1-XA43X,Silicon
1473,EC-821-X065X-A-1-XA52X,Silicon
1474,EC-821-X050X-A-1-XA53X,Silicon
1475,EC-821-X080X-A-1-XA52X,Silicon
1476,EC-821-X020X-A-1-XA50X,Silicon
1477,EC-821-X040X-A-1-XA50X,Silicon
1478,EC-821-X040X-A-1-XA53X,Silicon
1479,EC-821-X350X-A-1-XC51X,Silicon
1480,EC-821-X125X-A-1-XA51X,Silicon
1481,EC-821-X200X-A-1-XA51X,Silicon
1482,EC-821-X032X-A-1-XA50X,Silicon
1483,EC-821-X100X-A-1-XA43X,Silicon
1484,EC-821-X150X-A-1-XA43X,Silicon
1485,EC-821-X032X-A-1-XA53X,Silicon
1486,EC-821-X300X-A-2-XC43X,Silicon
1487,EC-821-X150X-A-1-XA51X,Silicon
1488,EC-821-X050X-A-1-XA50X,Silicon
1489,EC-821-X065X-A-1-XA49X,Silicon
1490,EC-302-X065X-A-3-XB86X,Silicon
1491,EC-821-X080X-A-1-XA49X,Silicon
1492,EC-302-X100X-A-1-XB86X,Silicon
1493,EC-821-X100X-A-1-XA51X,Silicon
1494,EC-821-X025X-A-1-XA50X,Silicon
1495,EC-821-X015X-A-1-XA53X,Silicon
1496,EC-821-X015X-A-1-XA50X,Silicon
1497,EC-302-X080X-A-1-XB86X,Silicon
1498,EC-821-X020X-A-1-XA53X,Silicon
1499,EC-821-X400X-A-1-XC51X,Silicon
1500,EC-821-X350X-A-3-XC43X,Silicon
1501,EC-821-X250X-C-1-XC43X,Gold
1502,EC-821-X100X-C-1-XC43X,Gold
1503,EC-821-X300X-C-1-XC43X,Gold
1504,EC-821-X065X-A-1-XA69X,Silicon
1505,EC-821-X080X-A-1-XA69X,Silicon
1506,EC-227-X050X-A-1-XC81X,Silicon
1507,EC-221-X015X-H-1-XD54X,Lead
1508,EC-221-X032X-H-1-XD54X,Lead
1509,EC-221-X025X-H-1-XD54X,Lead
1510,EC-275-X025X-I-1-XE51X,Tin
1511,EC-275-X050X-I-1-XE51X,Tin
1512,EC-275-X080X-I-1-XE51X,Tin
1513,EC-275-X250X-I-1-XE51X,Tin
1514,EC-497-X050X-B-1-XC67X,Nickel
1515,EC-497-X065X-B-1-XC67X,Nickel
1516,EC-497-X080X-B-1-XC67X,Nickel
1517,EC-497-X100X-B-1-XC67X,Nickel
1518,EC-497-X125X-B-1-XC67X,Nickel
1519,EC-497-X150X-B-1-XC67X,Nickel
1520,EC-497-X200X-B-1-XC67X,Nickel
1521,EC-497-X050X-B-1-XC68X,Nickel
1522,EC-497-X080X-B-1-XC68X,Nickel
1523,EC-497-X100X-B-1-XC68X,Nickel
1524,EC-277-X015X-A-1-XC31X,Silicon
1525,EC-497-X040X-B-1-XC67X,Nickel
1526,EC-275-X032X-I-1-XE51X,Tin
1527,EC-221-X040X-H-1-XD79X,Lead
1528,EC-234-X015X-A-1-XC71X,Silicon
1529,EC-221-X050X-H-1-XD79X,Lead
1530,EC-215-X015X-C-1-XD71X,Gold
1531,EC-821-X040X-F-1-XE50X,Aluminium
1532,EC-221-X020X-H-1-XD79X,Lead
1533,EC-221-X032X-H-1-XD79X,Lead
1534,EC-821-X040X-A-1-XC70X,Silicon
1535,EC-275-X200X-I-1-XE51X,Tin
1536,EC-221-X020X-H-1-XD54X,Lead
1537,EC-216-X040X-C-1-XD01X,Gold
1538,EC-277-X020X-A-1-XC31X,Silicon
1539,EC-221-X050X-H-2-XD54X,Lead
1540,EC-221-X040X-H-1-XD54X,Lead
1541,EC-497-X150X-B-1-XC68X,Nickel
1542,EC-275-X040X-I-1-XE51X,Tin
1543,EC-275-X100X-I-1-XE51X,Tin
1544,EC-275-X020X-I-1-XE51X,Tin
1545,EC-275-X065X-I-1-XE51X,Tin
1546,EC-821-X125X-A-1-XC68X,Silicon
1547,EC-275-X150X-I-2-XE51X,Tin
1548,EC-234-X250X-A-1-XC04X,Silicon
1549,EC-821-X125X-A-1-XC45X,Silicon
1550,EC-823-X015X-A-1-XC08X,Silicon
1551,EC-275-X015X-I-1-XE51X,Tin
1552,EC-275-X125X-I-2-XE51X,Tin
1553,EC-823-X020X-A-1-XC26X,Silicon
1554,EC-821-X015X-F-1-XE50X,Aluminium
1555,EC-227-X080X-A-1-XC80X,Silicon
1556,EC-277-X025X-A-1-XC31X,Silicon
1557,EC-215-X200X-C-1-XD04X,Gold
1558,EC-287-X200X-A-1-XB31X,Silicon
1559,EC-215-X025X-F-1-XE71X,Aluminium
1560,EC-215-X050X-F-1-XE71X,Aluminium
1561,EC-821-X020X-C-1-XD45X,Gold
1562,EC-234-X065X-I-1-XE12X,Tin
1563,EC-407-X200X-A-1-XC54X,Silicon
1564,EC-407-X150X-A-1-XC54X,Silicon
1565,EC-111-X300X-D-1-XB57X,D
1566,EC-111-X040X-D-2-XC57X,D
1567,EC-111-X050X-D-2-XC57X,D
1568,EC-111-X065X-D-2-XC57X,D
1569,EC-111-X080X-D-2-XC57X,D
1570,EC-111-X100X-D-2-XC57X,D
1571,EC-111-X125X-D-2-XC57X,D
1572,EC-111-X150X-D-2-XC57X,D
1573,EC-111-X250X-D-2-XB57X,D
1574,EC-111-X200X-D-1-XB57X,D
1575,EC-407-X080X-A-1-XC54X,Silicon
1576,EC-821-X125X-A-1-XC47X,Silicon
1577,EC-821-X150X-A-1-XC47X,Silicon
1578,EC-215-X050X-C-1-XD71X,Gold
1579,EC-234-X015X-I-1-XE10X,Tin
1580,EC-234-X025X-I-0-XE10X,Tin
1581,EC-234-X020X-I-1-XE10X,Tin
1582,EC-918-X025X-A-1-XC06X,Silicon
1583,EC-497-X065X-B-1-XC68X,Nickel
1584,EC-497-X125X-B-1-XC68X,Nickel
1585,EC-821-X100X-A-1-XC63X,Silicon
1586,EC-821-X125X-A-1-XC63X,Silicon
1587,EC-234-X025X-I-6-XE01X,Tin
1588,EC-234-X015X-I-6-XE01X,Tin
1589,EC-215-X125X-C-1-XD01X,Gold
1590,EC-215-X065X-F-1-XE71X,Aluminium
1591,EC-497-X250X-B-1-XC67X,Nickel
1592,EC-215-X100X-F-6-XE01X,Aluminium
1593,EC-821-X015X-F-6-XE50X,Aluminium
1594,EC-111-X350X-D-2-XB57X,D
1595,EC-111-X200X-D-2-XB57X,D
1596,EC-221-X025X-H-1-XD60X,Lead
1597,EC-234-X020X-I-6-XE01X,Tin
1598,EC-234-X032X-I-6-XE01X,Tin
1599,EC-234-X050X-I-6-XE01X,Tin
1600,EC-221-X050X-H-1-XD60X,Lead
1601,EC-221-X032X-H-1-XD60X,Lead
1602,EC-820-X020X-G-0-XE50X,Copper
1603,EC-821-X015X-D-1-XD50X,D
1604,EC-447-X065X-A-1-XP72X,Silicon
1605,EC-447-X200X-A-5-XC72X,Silicon
1606,EC-447-X250X-A-5-XC72X,Silicon
1607,EC-447-X300X-A-5-XC72X,Silicon
1608,EC-447-X200X-A-2-XC72X,Silicon
1609,EC-447-X250X-A-2-XC72X,Silicon
1610,EC-447-X300X-A-2-XC72X,Silicon
1611,EC-775-X032X-B-7-XC01X,Nickel
1612,EC-237-X080X-F-1-XE11X,Aluminium
1613,EC-237-X100X-F-1-XE11X,Aluminium
1614,EC-237-X150X-F-1-XE14X,Aluminium
1615,EC-234-X125X-F-2-XE01X,Aluminium
1616,EC-630-X040X-A-3-XC41X,Silicon
1617,EC-630-X032X-C-5-XE01X,Gold
1618,EC-240-X050X-F-9-XE01X,Aluminium
1619,EC-630-X025X-C-2-XE01X,Gold
1620,EC-630-X020X-F-3-XE54X,Aluminium
1621,EC-630-X050X-F-2-XE03X,Aluminium
1622,EC-630-X050X-F-3-XE03X,Aluminium
1623,EC-215-X100X-A-9-XC01X,Silicon
1624,EC-407-X100X-A-1-XC54X,Silicon
1625,EC-716-X020X-N-5-XE10X,Ferrite
1626,EC-716-X020X-N-5-XE11X,Ferrite
1627,EC-237-X040X-F-1-XE01X,Aluminium
1628,EC-497-X300X-B-1-XCD6X,Nickel
1629,EC-215-X032X-C-1-XD01X,Gold
1630,EC-400-X100X-D-1-XC55X,D
1631,EC-215-X032X-I-1-XE10X,Tin
1632,EC-400-X200X-B-2-XB55X,Nickel
1633,EC-400-X050X-D-1-XC55X,D
1634,EC-400-X065X-D-1-XC55X,D
1635,EC-407-X040X-A-1-XC54X,Silicon
1636,EC-400-X100X-A-1-XB55X,Silicon
1637,EC-215-X150X-C-1-XD01X,Gold
1638,EC-240-X100X-A-1-XC11X,Silicon
1639,EC-407-X065X-A-1-XC54X,Silicon
1640,EC-407-X125X-A-1-XC54X,Silicon
1641,EC-497-X032X-B-1-XC67X,Nickel
1642,EC-630-X025X-C-4-XE01X,Gold
1643,EC-716-X020X-N-3-XE60X,Ferrite
1644,EC-407-X050X-A-1-XC54X,Silicon
1645,EC-497-X040X-B-1-XC68X,Nickel
1646,EC-237-X032X-F-1-XE01X,Aluminium
1647,EC-234-X025X-I-1-XE10X,Tin
1648,EC-234-X040X-I-1-XE10X,Tin
1649,EC-234-X050X-I-1-XE10X,Tin
1650,EC-234-X080X-I-1-XE12X,Tin
1651,EC-497-X200X-B-1-XCA6X,Nickel
1652,EC-237-X020X-F-1-XE01X,Aluminium
1653,EC-237-X025X-F-1-XE01X,Aluminium
1654,EC-234-X100X-I-1-XE12X,Tin
1655,EC-234-X032X-I-1-XE10X,Tin
1656,EC-407-X065X-A-1-XC56X,Silicon
1657,EC-237-X065X-F-1-XE11X,Aluminium
1658,EC-215-X025X-I-1-XE10X,Tin
1659,EC-215-X050X-I-1-XE10X,Tin
